,year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
806,1994,SD,South Dakota,721000,1641,10,303.0,,135,1193,20726,3938,15916,872,,44431
807,1994,TN,Tennessee,5175000,38705,482,2545.0,,10735,24943,226247,59080,138173,28994,,527359
808,1994,TX,Texas,18378000,129838,2022,9102.0,,37643,81071,949387,214687,623947,110753,,2149348
809,1994,UT,Utah,1908000,5810,56,806.0,,1213,3735,95332,15089,74554,5689,,201478
810,1994,VA,Virginia,6552000,23437,571,1868.0,,8704,12294,241763,41855,181619,18289,,528532
811,1994,VT,Vermont,580000,562,6,160.0,,71,325,18290,4274,13154,862,,37544
812,1994,WA,Washington,5343000,27317,294,3230.0,,7464,16329,294734,55793,212198,26743,,640872
813,1994,WI,Wisconsin,5082000,13748,227,1192.0,,5739,6590,186704,32824,135559,18321,,399712
814,1994,WV,West Virginia,1822000,3931,99,370.0,,772,2690,42136,10673,28189,3274,,91764
815,1994,WY,Wyoming,476000,1297,16,160.0,,79,1042,19122,3097,15254,771,,40678
816,1995,,,262803276,1798792,21606,97470.0,,580509,1099207,12063935,2593784,7997710,1472441,,27627984
817,1995,AK,Alaska,604000,4656,55,485.0,,937,3179,30097,5055,21891,3151,,69021
818,1995,AL,Alabama,4253000,26894,475,1350.0,,7900,17169,179294,43586,120967,14741,,411026
819,1995,AR,Arkansas,2484000,13741,259,925.0,,3122,9435,102780,24763,69935,8082,,232117
820,1995,AZ,Arizona,4218000,30095,439,1418.0,,7329,20909,316355,59762,207763,48830,,691482
821,1995,CA,California,31589000,305154,3531,10554.0,,104611,186458,1536830,353895,902456,280479,,3673414
822,1995,CO,Colorado,3747000,16494,216,1480.0,,3604,11194,185705,35001,136184,14520,,402918
823,1995,CT,Connecticut,3275000,13293,150,776.0,,5345,7022,134188,29095,87401,17692,,294186
824,1995,DC,District of Columbia,554000,14744,360,292.0,,6864,7228,52697,10185,32319,10193,,134590
825,1995,DE,Delaware,717000,5198,25,575.0,,1425,3173,31790,6491,22329,2970,,73401
826,1995,FL,Florida,14166000,151711,1037,6887.0,,42485,101302,939288,215657,612311,111320,,2175111
827,1995,GA,Georgia,7201000,47317,683,2539.0,,14777,29318,385005,76324,264872,43809,,862105
828,1995,HI,Hawaii,1187000,3509,56,336.0,,1553,1564,81938,13832,59907,8199,,170558
829,1995,IA,Iowa,2842000,10071,51,619.0,,1507,7894,106504,21527,78645,6332,,232531
830,1995,ID,Idaho,1163000,3745,48,330.0,,279,3088,47444,9069,35560,2815,,102048
831,1995,IL,Illinois,11830000,117836,1221,4313.0,,39139,73163,527572,108555,357143,61874,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",1286503
832,1995,IN,Indiana,5803000,30451,466,1930.0,,7844,20211,238317,47676,163618,27023,,535606
833,1995,KS,Kansas,2565000,10792,159,938.0,,2775,6920,114558,27404,78855,8299,,249762
834,1995,KY,Kentucky,3860000,14079,276,1231.0,,4001,8571,115298,28389,76906,10003,,257523
835,1995,LA,Louisiana,4342000,43741,740,1855.0,,11662,29484,246132,53481,166667,25984,,577891
836,1995,MA,Massachusetts,6074000,41739,217,1759.0,,9137,30626,221971,49669,135586,36716,,525661
837,1995,MD,Maryland,5042000,49757,596,2130.0,,21334,25697,267625,53320,178126,36179,,632634
838,1995,ME,Maine,1241000,1631,25,265.0,,334,1007,39132,9015,28444,1673,,81261
839,1995,MI,Michigan,9549000,65680,808,5917.0,,17885,41070,429223,86872,280712,61639,,983889
840,1995,MN,Minnesota,4610000,16416,182,2593.0,,5702,7939,190911,36756,138414,15741,,412061
841,1995,MO,Missouri,5324000,35339,469,1711.0,,10863,22296,237278,49649,162430,25199,,543523
842,1995,MS,Mississippi,2697000,13560,348,1054.0,,3530,8628,108195,30505,67967,9723,,242456
843,1995,MT,Montana,870000,1491,35,231.0,,253,972,40246,5060,32797,2389,,83243
844,1995,NC,North Carolina,7195000,46508,677,2320.0,,12896,30615,359256,101995,234911,22350,,809208
845,1995,ND,North Dakota,641000,556,6,146.0,,64,340,17817,2248,14421,1148,,36600
846,1995,NE,Nebraska,1637000,6253,48,317.0,,1067,4821,68140,10344,52044,5752,,148469
847,1995,NH,New Hampshire,1148000,1314,21,333.0,,314,646,29170,4806,22698,1666,,60635
848,1995,NJ,New Jersey,7945000,47652,409,1927.0,,22486,22830,326056,69533,206339,50184,,745489
849,1995,NM,New Mexico,1685000,13804,148,954.0,,2604,10098,94508,24383,61478,8647,,215670
850,1995,NV,Nevada,1530000,14461,163,937.0,,4966,8395,86203,20235,54563,11405,,200391
851,1995,NY,New York,18136000,152683,1550,4290.0,,72492,74351,674342,146562,425184,102596,,1649760
852,1995,OH,Ohio,11151000,53799,600,4835.0,,19931,28433,437424,93539,297624,46261,,977611
853,1995,OK,Oklahoma,3278000,21770,400,1461.0,,3788,16121,161693,41694,103727,16272,,365465
854,1995,OR,Oregon,3141000,16408,129,1309.0,,4332,10638,189765,34640,133075,22050,,411037
855,1995,PA,Pennsylvania,12072000,51586,755,3046.0,,22858,24927,354623,67815,236991,49817,,809372
856,1995,RI,Rhode Island,990000,3643,33,267.0,,914,2429,38378,9234,24780,4364,,83775
857,1995,SC,South Carolina,3673000,36067,292,1737.0,,6461,27577,186656,46083,126416,14157,,443709
858,1995,SD,South Dakota,729000,1513,13,299.0,,189,1012,20799,3942,15976,881,,44325
859,1995,TN,Tennessee,5256000,40549,557,2477.0,,11732,25783,241315,60086,147143,34086,,561251
860,1995,TX,Texas,18724000,124303,1693,8563.0,,33667,80380,940033,202642,632468,104923,,2120109
861,1995,UT,Utah,1951000,6415,76,834.0,,1309,4196,112417,15623,89202,7592,,236830
862,1995,VA,Virginia,6618000,23921,503,1799.0,,8718,12901,240084,39388,181333,19363,,526211
863,1995,VT,Vermont,585000,692,13,165.0,,64,450,19395,4451,14150,794,,40009
864,1995,WA,Washington,5431000,26300,275,3214.0,,7209,15602,314213,59265,224861,30087,,677812
865,1995,WI,Wisconsin,5123000,14399,219,1194.0,,5384,7602,184665,31416,134623,18626,,396934
866,1995,WV,West Virginia,1828000,3842,89,388.0,,781,2584,41093,10329,27724,3040,,89482
867,1995,WY,Wyoming,480000,1220,10,165.0,,86,959,19517,2938,15774,805,,41309
868,1996,,,265228572,1688540,19645,96252.0,,535594,1037049,11805323,2506400,7904685,1394238,,26891474
869,1996,AK,Alaska,607000,4417,45,398.0,,710,3264,28667,5118,20557,2992,,65770
870,1996,AL,Alabama,4273000,24159,444,1397.0,,7124,15194,181803,42821,123350,15632,,410527
871,1996,AR,Arkansas,2510000,13161,219,1046.0,,2864,9032,104790,23925,73010,7855,,234856
872,1996,AZ,Arizona,4428000,27963,377,1381.0,,7429,18776,284964,55630,188300,41034,,624473
873,1996,CA,California,31878000,274996,2916,10244.0,,94222,167614,1385135,312212,830457,242466,,3310018
874,1996,CO,Colorado,3823000,15463,180,1765.0,,3755,9763,180218,34436,130576,15206,,389597
875,1996,CT,Connecticut,3274000,13490,158,755.0,,5552,7025,124924,27574,81328,16022,,276073
876,1996,DC,District of Columbia,543000,13411,397,260.0,,6444,6310,51188,9828,31385,9975,,128938
877,1996,DE,Delaware,725000,4845,31,454.0,,1304,3056,30643,5830,21665,3148,,70522
878,1996,FL,Florida,14400000,151350,1077,7508.0,,41643,101122,928273,219056,605448,103769,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies,2151738
879,1996,GA,Georgia,7353000,46966,630,2357.0,,15100,28879,416986,81968,288803,46215,,925547
880,1996,HI,Hawaii,1184000,3322,40,326.0,,1606,1350,74639,12781,54701,7157,,155596
881,1996,IA,Iowa,2852000,7771,53,561.0,,1286,5871,96296,18954,71893,5449,,207573
882,1996,ID,Idaho,1189000,3177,43,313.0,,241,2580,44532,8431,33872,2229,,95105
883,1996,IL,Illinois,11847000,105482,1179,4548.0,,33106,66649,524777,108185,358515,58077,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",1255970
884,1996,IN,Indiana,5841000,31366,420,1992.0,,7249,21705,231376,45782,160777,24817,,523492
885,1996,KS,Kansas,2572000,10642,170,1096.0,,2476,6900,109772,25239,78145,6388,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.,239732
886,1996,KY,Kentucky,3884000,12448,228,1230.0,,3643,7347,110531,26736,73653,10142,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total.,244728
887,1996,LA,Louisiana,4351000,40426,762,1805.0,,12036,25823,257130,56379,173271,27480,,593307
888,1996,MA,Massachusetts,6092000,39122,157,1767.0,,7778,29420,194636,42896,119562,32178,,465749
889,1996,MD,Maryland,5072000,47230,588,1905.0,,19944,24793,260231,50331,173817,36083,,613017
890,1996,ME,Maine,1243000,1553,25,260.0,,292,976,40636,9303,29557,1776,,84118
891,1996,MI,Michigan,9594000,60951,722,5466.0,,16907,37856,430020,85908,276909,67203,,976476
892,1996,MN,Minnesota,4658000,15782,167,2327.0,,5385,7903,192109,35515,138671,17923,,413455
893,1996,MO,Missouri,5359000,31669,433,1566.0,,9142,20528,240781,47919,168870,23992,,543334
894,1996,MS,Mississippi,2716000,13261,301,981.0,,3646,8333,109581,30755,69299,9527,,244703
895,1996,MT,Montana,879000,1415,34,238.0,,261,882,38084,4908,30928,2248,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total.,78760
896,1996,NC,North Carolina,7323000,43068,619,2289.0,,12001,28159,361616,98539,238511,24566,,807079
897,1996,ND,North Dakota,644000,541,14,155.0,,71,301,16648,1991,13433,1224,,34223
898,1996,NE,Nebraska,1652000,7182,48,447.0,,1052,5635,66110,10152,50315,5643,,146137
899,1996,NH,New Hampshire,1162000,1373,20,404.0,,317,632,31436,5063,24611,1762,,65214
900,1996,NJ,New Jersey,7988000,42459,338,1976.0,,18838,21307,303657,63259,193961,46437,,690256
901,1996,NM,New Mexico,1713000,14399,197,1088.0,,2782,10332,98698,23586,65139,9973,,225106
902,1996,NV,Nevada,1603000,13005,220,856.0,,4931,6998,83047,19558,52295,11194,,191248
903,1996,NY,New York,18185000,132206,1353,4174.0,,61822,64857,619250,129828,399522,89900,,1498738
904,1996,OH,Ohio,11173000,47896,538,4617.0,,18336,24405,449935,93336,311071,45528,,991045
905,1996,OK,Oklahoma,3301000,19710,223,1545.0,,3519,14423,166892,41447,109506,15939,,371659
906,1996,OR,Oregon,3204000,14837,129,1272.0,,3914,9522,177295,31664,128618,17013,,382992
907,1996,PA,Pennsylvania,12056000,57905,686,3034.0,,22784,31401,370851,71357,250758,48736,,854478
908,1996,RI,Rhode Island,990000,3437,25,287.0,,824,2301,36099,8135,23367,4597,,78785
909,1996,SC,South Carolina,3699000,36875,332,1821.0,,6361,28361,192986,47487,129650,15849,,457901
910,1996,SD,South Dakota,732000,1297,9,300.0,,138,850,20443,4077,15532,834,,43180
911,1996,TN,Tennessee,5320000,41175,503,2475.0,,11902,26295,248729,61896,152405,34428,,577333
912,1996,TX,Texas,19128000,123270,1477,8376.0,,32804,80613,968732,204390,659414,104928,,2175628
913,1996,UT,Utah,2000000,6638,63,836.0,,1377,4362,113079,16965,87542,8572,,238598
914,1996,VA,Virginia,6675000,22782,500,1783.0,,8181,12318,242100,39255,184237,18608,,527981
915,1996,VT,Vermont,589000,714,11,159.0,,91,453,16973,3964,12124,885,,35215
916,1996,WA,Washington,5533000,23857,255,2828.0,,6587,14187,303111,58512,215706,28893,,651108
917,1996,WI,Wisconsin,5160000,13039,204,1086.0,,4982,6767,184143,30356,135941,17846,,393278
918,1996,WV,West Virginia,1826000,3836,69,358.0,,737,2672,41510,9979,28300,3231,,90334
919,1996,WY,Wyoming,481000,1201,16,140.0,,98,947,19261,3184,15408,669,,40784
920,1997,,,267783607,1636099,18211,96153.0,,498534,1023201,11558975,2461026,7743760,1354189,,26293995
921,1997,AK,Alaska,609000,4270,54,403.0,,648,3165,27840,4276,20780,2784,,63817
922,1997,AL,Alabama,4319000,24379,426,1396.0,,6931,15626,186809,43786,127616,15407,,420980
923,1997,AR,Arkansas,2523000,13293,250,1098.0,,2814,9131,105759,25568,72253,7938,,237006
924,1997,AZ,Arizona,4555000,28411,375,1492.0,,7547,18997,299323,60077,195045,44201,,653976
925,1997,CA,California,32268000,257582,2579,10189.0,,81468,163346,1312367,299240,784405,228722,,3129709
926,1997,CO,Colorado,3893000,14139,157,1677.0,,3242,9063,166902,30994,119801,16107,,360405
927,1997,CT,Connecticut,3270000,12781,124,740.0,,4999,6918,117505,24143,78821,14541,,259832
928,1997,DC,District of Columbia,529000,10708,301,218.0,,4501,5688,41341,6963,26809,7569,,103880
929,1997,DE,Delaware,732000,5753,22,428.0,,1783,3520,36578,6421,25904,4253,,84234
930,1997,FL,Florida,14654000,149996,1012,7599.0,,40459,100926,915613,213926,594492,107195,,2123619
931,1997,GA,Georgia,7486000,45408,563,2328.0,,15473,27044,388155,81320,262263,44572,,864798
932,1997,HI,Hawaii,1187000,3299,47,371.0,,1403,1478,68193,12741,48984,6468,,142613
933,1997,IA,Iowa,2852000,8841,52,579.0,,1593,6617,99986,22003,71301,6682,,217075
934,1997,ID,Idaho,1210000,3107,39,350.0,,237,2481,44388,9175,32784,2429,,94640
935,1997,IL,Illinois,11896000,102476,1096,4415.0,,33123,63842,509113,103550,350140,55423,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",1218763
936,1997,IN,Indiana,5864000,30179,430,1928.0,,7763,20058,231723,48182,158442,25099,,521876
937,1997,KS,Kansas,2595000,11151,150,1179.0,,2535,7287,122553,24292,91823,6438,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.,266229
938,1997,KY,Kentucky,3908000,12386,228,1304.0,,3546,7308,109819,26638,73487,9694,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total.,243106
939,1997,LA,Louisiana,4352000,37248,682,1799.0,,10407,24360,243423,53935,163114,26374,,559543
940,1997,MA,Massachusetts,6118000,39411,119,1647.0,,6676,30969,185437,40491,115494,29452,,448049
941,1997,MD,Maryland,5094000,43127,502,1814.0,,17157,23654,244842,47918,166256,30668,,574124
942,1997,ME,Maine,1242000,1500,25,254.0,,257,964,37396,8241,27513,1642,,77538
943,1997,MI,Michigan,9774000,57663,759,5070.0,,14934,36900,422916,80726,276863,65327,,956088
944,1997,MN,Minnesota,4686000,15827,129,2446.0,,5373,7879,191006,35265,137872,17869,,411220
945,1997,MO,Missouri,5402000,31192,426,1525.0,,8430,20811,228889,46900,155472,26517,,518637
946,1997,MS,Mississippi,2731000,12808,358,1065.0,,3741,7644,113644,32429,71887,9328,,251839
947,1997,MT,Montana,879000,1161,42,171.0,,179,769,37592,5002,30411,2179,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Montana is categorized were applied to the valid 1996 state total to effect the 1997 state total.,77335
948,1997,NC,North Carolina,7425000,45071,614,2348.0,,12817,29292,362672,100002,238228,24442,,813138
949,1997,ND,North Dakota,641000,559,6,159.0,,41,353,16821,2300,13367,1154,,34601
950,1997,NE,Nebraska,1657000,7265,50,406.0,,1097,5712,63717,9813,48363,5541,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which New Hampshire is categorized were applied to the valid 1996 state total to effect the 1997 state total.,141558
951,1997,NH,New Hampshire,1173000,1328,16,395.0,,274,643,29635,4612,23430,1593,,61531
952,1997,NJ,New Jersey,8053000,39673,337,1729.0,,16957,20650,287038,60894,184979,41165,,651693
953,1997,NM,New Mexico,1730000,14762,134,872.0,,2966,10790,104721,25126,67188,12407,,238094
954,1997,NV,Nevada,1677000,13395,187,1005.0,,5071,7132,88307,21975,53112,13220,,202399
955,1997,NY,New York,18137000,124890,1093,4075.0,,56094,63628,584438,118306,386435,79697,,1414581
956,1997,OH,Ohio,11186000,48706,523,4566.0,,17755,25862,455799,94972,315908,45419,,1004944
957,1997,OK,Oklahoma,3317000,18560,229,1517.0,,3446,13368,163698,40015,109039,14644,,362999
958,1997,OR,Oregon,3243000,14412,95,1306.0,,3811,9200,188916,33507,136129,19280,,405350
959,1997,PA,Pennsylvania,12020000,53140,705,3289.0,,18788,30358,359323,68218,246892,44213,,821637
960,1997,RI,Rhode Island,987000,3292,25,363.0,,707,2197,32777,7083,21499,4195,,71775
961,1997,SC,South Carolina,3760000,37235,314,1837.0,,6624,28460,193402,46322,131325,15755,,459437
962,1997,SD,South Dakota,738000,1457,10,357.0,,172,918,22491,4088,17545,858,,47539
963,1997,TN,Tennessee,5368000,42389,511,3056.0,,11487,27335,253484,62899,156843,33742,,588690
964,1997,TX,Texas,19439000,117126,1327,8011.0,,30522,77266,948231,201059,645451,101721,,2122703
965,1997,UT,Utah,2059000,6878,50,977.0,,1408,4443,116569,18335,89090,9144,,245917
966,1997,VA,Virginia,6734000,23249,488,1819.0,,8384,12558,237773,38475,180406,18892,,520225
967,1997,VT,Vermont,589000,705,9,156.0,,79,461,15953,3611,11542,800,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Vermont is categorized were applied to the valid 1996 state total to effect the 1997 state total.,33160
968,1997,WA,Washington,5610000,24724,244,2885.0,,6734,14864,307742,62064,213823,31855,,662050
969,1997,WI,Wisconsin,5170000,13988,205,1048.0,,5214,7521,176145,29503,131002,15640,,379218
970,1997,WV,West Virginia,1816000,3971,75,355.0,,782,2759,40868,10647,26934,3287,,89323
971,1997,WY,Wyoming,480000,1225,17,137.0,,85,986,18843,2998,15198,647,,39999
972,1998,,,270248003,1533887,16974,93144.0,,447186,976583,10951827,2332735,7376311,1242781,,24878284
973,1998,AK,Alaska,614000,4015,41,421.0,,532,3021,25316,4098,18611,2607,,58241
974,1998,AL,Alabama,4352000,22286,354,1443.0,,5698,14791,177779,41965,120943,14871,,398687
975,1998,AR,Arkansas,2538000,12442,201,893.0,,2442,8906,96271,23559,65525,7187,,216533
976,1998,AZ,Arizona,4669000,26984,376,1451.0,,7715,17442,280001,56473,183137,40391,,612519
977,1998,CA,California,32667000,229883,2171,9782.0,,68782,149148,1188791,269012,724262,195517,,2827566
978,1998,CO,Colorado,3971000,15008,183,1883.0,,3238,9704,163189,31231,115871,16087,,354511
979,1998,CT,Connecticut,3274000,11993,135,728.0,,4379,6751,111978,21801,77472,12705,,247214
980,1998,DC,District of Columbia,523000,8988,260,190.0,,3606,4932,37222,6361,24360,6501,,92230
981,1998,DE,Delaware,744000,5672,21,499.0,,1445,3707,34230,6395,24649,3186,The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide.,79305
982,1998,FL,Florida,14916000,140016,967,7404.0,,36198,95447,887107,203105,579752,104250,,2046842
983,1998,GA,Georgia,7642000,43762,618,2322.0,,14308,26514,373717,75720,255459,42538,,832636
984,1998,HI,Hawaii,1193000,2946,24,352.0,,1225,1345,60677,11169,43914,5594,,126894
985,1998,IA,Iowa,2862000,8916,54,728.0,,1456,6678,91272,19282,66016,5974,,199648
986,1998,ID,Idaho,1229000,3468,36,386.0,,264,2782,42185,8518,31385,2282,,90920
987,1998,IL,Illinois,12045000,97291,1008,4095.0,,29927,62261,487915,97792,337191,52932,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",1166317
