year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
1983,WV,West Virginia,1965000,3375,96,263.0,,869,2147,44158.0,13455.0,27134,3569,,63231.0
1983,WY,Wyoming,514000,1219,30,110.0,,153,926,19412.0,3626.0,14932,854,,25213.0
1984,,,235824902,1273282,18692,84233.0,,485008,685349,10608473.0,2984434.0,6591874,1032165,,15570230.0
1984,AK,Alaska,500000,3108,58,458.0,,547,2045,27468.0,6184.0,18140,3144,,38863.0
1984,AL,Alabama,3990000,17204,374,1002.0,,3833,11995,138487.0,39970.0,89198,9319,,208030.0
1984,AR,Arkansas,2349000,7549,176,697.0,,1587,5089,71554.0,20810.0,46807,3937,,105178.0
1984,AZ,Arizona,3053000,15756,238,1316.0,,4003,10199,182670.0,52327.0,118604,11739,,261190.0
1984,CA,California,25622000,195589,2717,11702.0,,83924,97246,1461731.0,443094.0,857328,161309,,2200377.0
1984,CO,Colorado,3178000,14548,184,1238.0,,3623,9503,191104.0,49619.0,128859,12626,,264958.0
1984,CT,Connecticut,3154000,12422,122,759.0,,6009,5532,133573.0,35607.0,84630,13336,,187256.0
1984,DC,District of Columbia,623000,10725,175,366.0,,6087,4097,42799.0,10954.0,27471,4374,,68750.0
1984,DE,Delaware,613000,2671,25,300.0,,711,1635,28021.0,6678.0,19747,1596,,39030.0
1984,FL,Florida,10976000,95270,1264,5570.0,,30311,58125,653429.0,198446.0,408153,46830,,1006534.0
1984,GA,Georgia,5837000,27935,546,2356.0,,8414,16619,234621.0,70310.0,147251,17060,,350031.0
1984,HI,Hawaii,1039000,2409,34,314.0,,1204,857,54573.0,12609.0,38329,3635,,70482.0
1984,IA,Iowa,2910000,5781,59,375.0,,1114,4233,104785.0,25357.0,74818,4610,,140215.0
1984,ID,Idaho,1001000,2355,34,187.0,,244,1890,34398.0,8751.0,24138,1509,,47428.0
1984,IL,Illinois,11511000,83441,1033,3594.0,,34965,43849,527124.0,135068.0,324649,67407,,790515.0
1984,IN,Indiana,5498000,16781,303,1372.0,,5435,9671,199258.0,51019.0,128941,19298,,277032.0
1984,KS,Kansas,2438000,8147,89,669.0,,1745,5644,97646.0,25577.0,67028,5041,,137103.0
1984,KY,Kentucky,3723000,10342,244,826.0,,2631,6641,99803.0,29234.0,63860,6709,,146264.0
1984,LA,Louisiana,4462000,30251,575,1864.0,,8501,19311,197778.0,54711.0,129348,13719,,302626.0
1984,MA,Massachusetts,5798000,30362,211,1627.0,,10122,18402,235675.0,63756.0,123214,48705,,348406.0
1984,MD,Maryland,4349000,34455,354,1640.0,,13097,19364,192325.0,51484.0,123567,17274,,297982.0
1984,ME,Maine,1156000,1832,20,155.0,,305,1352,38944.0,10267.0,26811,1866,,52415.0
1984,MI,Michigan,9075000,68979,879,5880.0,,27832,34388,525979.0,149209.0,298192,78578,,779434.0
1984,MN,Minnesota,4162000,8802,74,1051.0,,2960,4717,151082.0,41242.0,101240,8600,,205917.0
1984,MO,Missouri,5008000,23071,358,1325.0,,7053,14335,192123.0,55863.0,119749,16511,,285750.0
1984,MT,Montana,824000,1958,36,170.0,,226,1526,36380.0,7070.0,27080,2230,,46970.0
1984,NC,North Carolina,6165000,24885,539,1330.0,,4612,18404,224437.0,69747.0,143700,10990,,338012.0
1984,ND,North Dakota,686000,368,8,90.0,,53,217,17354.0,2738.0,13856,760,,20685.0
1984,NE,Nebraska,1606000,3627,54,381.0,,693,2499,52526.0,10339.0,39875,2312,,69045.0
1984,NH,New Hampshire,977000,1308,10,202.0,,227,869,29347.0,7190.0,20314,1843,,38724.0
1984,NJ,New Jersey,7515000,39659,402,2446.0,,18218,18593,325231.0,79871.0,202181,43179,,463756.0
1984,NM,New Mexico,1424000,9798,130,783.0,,1856,7029,79108.0,23349.0,51195,4564,,119414.0
1984,NV,Nevada,911000,5726,98,553.0,,2542,2533,54045.0,18023.0,31508,4514,,80425.0
1984,NY,New York,17735000,162157,1786,5599.0,,89900,64872,826969.0,222956.0,488621,115392,,1278740.0
1984,OH,Ohio,10752000,41430,551,3734.0,,15656,21489,418011.0,112887.0,266148,38976,,594368.0
1984,OK,Oklahoma,3298000,13438,258,1315.0,,3668,8197,147917.0,47979.0,84844,15094,,217789.0
1984,OR,Oregon,2674000,13533,128,1201.0,,4508,7696,153423.0,48755.0,96742,7926,,223535.0
1984,PA,Pennsylvania,11901000,38154,538,2764.0,,17656,17196,325960.0,88517.0,196999,40444,,470365.0
1984,RI,Rhode Island,962000,3220,33,205.0,,1091,1891,42706.0,11396.0,24654,6656,,59246.0
1984,SC,South Carolina,3300000,20607,305,1329.0,,3408,15565,133270.0,40646.0,84753,7871,,210393.0
1984,SD,South Dakota,706000,1041,13,190.0,,105,733,17403.0,3529.0,13102,772,,22719.0
1984,TN,Tennessee,4717000,21010,394,1887.0,,7867,10862,162462.0,53002.0,92176,17284,,247730.0
1984,TX,Texas,15989000,80737,2093,7343.0,,28540,42761,883391.0,266074.0,529518,87799,,1275056.0
1984,UT,Utah,1652000,4035,47,336.0,,958,2694,74703.0,14176.0,56782,3745,,95655.0
1984,VA,Virginia,5636000,16660,434,1503.0,,5765,8958,196581.0,47436.0,138808,10337,,270069.0
1984,VT,Vermont,530000,769,12,105.0,,122,530,20261.0,5387.0,14054,820,,26959.0
1984,WA,Washington,4349000,17676,202,2176.0,,5247,10051,247687.0,74021.0,162905,10761,,349637.0
1984,WI,Wisconsin,4766000,9367,117,790.0,,3167,5293,189484.0,39755.0,138526,11203,,244016.0
1984,WV,West Virginia,1952000,3283,86,305.0,,744,2148,42313.0,12649.0,26296,3368,,60479.0
1984,WY,Wyoming,511000,1237,17,107.0,,118,995,17582.0,3279.0,13518,785,,23110.0
1985,,,237923795,1327767,18976,87671.0,,497874,723246,11102590.0,3073348.0,6926380,1102862,,16245927.0
1985,AK,Alaska,521000,3031,51,402.0,,484,2094,27588.0,6209.0,18220,3159,,38973.0
1985,AL,Alabama,4021000,18398,396,1079.0,,4237,12686,140115.0,41612.0,88108,10395,,213207.0
1985,AR,Arkansas,2359000,8199,187,686.0,,1617,5709,76372.0,22207.0,49957,4208,,112674.0
1985,AZ,Arizona,3187000,19202,254,1458.0,,4670,12820,207591.0,59585.0,135720,12286,,299452.0
1985,CA,California,26365000,201763,2770,11421.0,,86387,101185,1516710.0,448506.0,890967,177237,,2270934.0
1985,CO,Colorado,3231000,15219,189,1321.0,,4012,9697,208336.0,56480.0,137868,13988,,289921.0
1985,CT,Connecticut,3174000,12758,120,763.0,,6032,5843,136572.0,36041.0,86524,14007,,191334.0
1985,DC,District of Columbia,626000,10171,147,337.0,,5230,4457,39904.0,10005.0,24874,5025,,64684.0
1985,DE,Delaware,622000,2695,30,296.0,,773,1596,28164.0,6826.0,19638,1700,,39311.0
1985,FL,Florida,11366000,106971,1296,6004.0,,35506,64165,753918.0,228402.0,465792,59724,,1154752.0
1985,GA,Georgia,5976000,30311,620,2587.0,,9812,17292,275070.0,81070.0,171950,22050,,404363.0
1985,HI,Hawaii,1054000,2313,43,310.0,,1048,912,52501.0,12164.0,37357,2980,,67933.0
1985,IA,Iowa,2884000,6106,55,363.0,,1187,4501,107607.0,26349.0,76835,4423,,144618.0
1985,ID,Idaho,1005000,2360,22,192.0,,269,1877,36916.0,8917.0,26170,1829,,50092.0
1985,IL,Illinois,11535000,82448,927,4529.0,,33120,43872,530205.0,131015.0,331030,68160,,788467.0
1985,IN,Indiana,5499000,17014,319,1318.0,,5065,10312,198220.0,50295.0,129861,18064,,276160.0
1985,KS,Kansas,2450000,8716,121,719.0,,1929,5947,98474.0,25740.0,67433,5301,,138998.0
1985,KY,Kentucky,3726000,11384,256,806.0,,2821,7501,98428.0,28739.0,62491,7198,,146308.0
1985,LA,Louisiana,4481000,31108,487,1782.0,,8526,20313,218195.0,59326.0,141739,17130,,329429.0
1985,MA,Massachusetts,5822000,31334,202,1734.0,,10974,18424,245665.0,65231.0,130088,50346,,360856.0
1985,MD,Maryland,4392000,36655,348,1700.0,,13272,21335,199318.0,52995.0,126077,20246,,310651.0
1985,ME,Maine,1164000,1950,28,167.0,,284,1471,40789.0,10607.0,28260,1922,,54845.0
1985,MI,Michigan,9088000,66714,1018,6140.0,,26572,32984,511852.0,138792.0,297827,75233,,751360.0
1985,MN,Minnesota,4193000,10751,88,1242.0,,3598,5823,162597.0,42663.0,108954,10980,,221922.0
1985,MO,Missouri,5029000,25321,409,1468.0,,7425,16019,194247.0,55252.0,120650,18345,,291248.0
1985,MT,Montana,826000,1722,48,159.0,,173,1342,35855.0,6835.0,26746,2274,,45802.0
1985,NC,North Carolina,6255000,26327,520,1488.0,,4893,19426,231465.0,71985.0,147530,11950,,349723.0
1985,ND,North Dakota,685000,322,7,50.0,,44,221,18032.0,2925.0,14297,810,,21507.0
1985,NE,Nebraska,1606000,3821,47,376.0,,779,2619,55514.0,11730.0,41278,2506,,73731.0
1985,NH,New Hampshire,998000,1405,21,191.0,,266,927,31049.0,7608.0,21459,1982,,41010.0
1985,NJ,New Jersey,7562000,41172,407,2424.0,,19282,19059,344067.0,79923.0,213907,50237,,484628.0
1985,NM,New Mexico,1450000,10207,158,722.0,,2003,7324,83843.0,25432.0,53398,5013,,126964.0
1985,NV,Nevada,936000,6244,96,564.0,,2573,3011,55294.0,17312.0,33336,4646,,81957.0
1985,NY,New York,17783000,165365,1683,5706.0,,89706,68270,828446.0,219633.0,502276,106537,,1283397.0
1985,OH,Ohio,10744000,41000,554,3966.0,,14301,22179,408882.0,104920.0,266066,37896,,577535.0
1985,OK,Oklahoma,3301000,13930,254,1252.0,,3526,8898,165150.0,53216.0,93233,18701,,241448.0
1985,OR,Oregon,2687000,14807,125,1363.0,,4986,8333,166023.0,50690.0,105725,9608,,239978.0
1985,PA,Pennsylvania,11853000,39240,550,2886.0,,17429,18375,320788.0,87417.0,194467,38904,,466370.0
1985,RI,Rhode Island,968000,3355,35,253.0,,1122,1945,42368.0,11929.0,24119,6320,,59632.0
1985,SC,South Carolina,3347000,21121,304,1385.0,,3143,16289,140892.0,41955.0,90260,8677,,220561.0
1985,SD,South Dakota,708000,967,13,168.0,,121,665,17730.0,3867.0,13142,721,,23242.0
1985,TN,Tennessee,4762000,22592,429,2027.0,,8614,11522,175827.0,55563.0,97159,23105,,265933.0
1985,TX,Texas,16370000,90030,2132,8364.0,,31680,47854,985265.0,289825.0,595912,99528,,1415106.0
1985,UT,Utah,1645000,4398,50,381.0,,908,3059,83072.0,15511.0,63668,3893,,106090.0
1985,VA,Virginia,5706000,16813,405,1551.0,,5720,9137,198821.0,44797.0,142800,11224,,269973.0
1985,VT,Vermont,535000,790,18,103.0,,112,557,20011.0,5210.0,13924,877,,26586.0
1985,WA,Washington,4409000,18757,231,2420.0,,5821,10285,269099.0,79859.0,176501,12739,,378231.0
1985,WI,Wisconsin,4775000,9880,135,875.0,,3351,5519,181918.0,37987.0,133349,10582,,235439.0
1985,WV,West Virginia,1936000,3214,73,359.0,,728,2054,40401.0,11972.0,25191,3238,,57714.0
1985,WY,Wyoming,509000,1307,22,114.0,,102,1069,19130.0,3515.0,14732,883,,25043.0
1986,,,240132887,1489169,20613,91459.0,,542775,834322,11722700.0,3241410.0,7257153,1224137,,17308214.0
1986,AK,Alaska,534000,3046,46,388.0,,470,2142,30307.0,6204.0,20879,3224,,41745.0
1986,AL,Alabama,4053000,22616,409,1150.0,,4523,16534,151191.0,46974.0,93396,10821,,237724.0
1986,AR,Arkansas,2372000,9365,191,686.0,,1890,6598,83729.0,24429.0,54677,4623,,124312.0
1986,AZ,Arizona,3317000,21835,307,1425.0,,5614,14489,221015.0,63278.0,143845,13892,,320924.0
1986,CA,California,26981000,248370,3038,12119.0,,92512,140701,1576299.0,457698.0,913004,205597,,2426106.0
1986,CO,Colorado,3267000,17105,230,1382.0,,4731,10762,212626.0,58531.0,138219,15876,,299254.0
1986,CT,Connecticut,3189000,13578,148,760.0,,6129,6541,140411.0,38190.0,87963,14258,,198868.0
1986,DC,District of Columbia,626000,9423,194,328.0,,4720,4181,42781.0,10815.0,25861,6105,,67394.0
1986,DE,Delaware,633000,2703,31,360.0,,786,1526,27881.0,6598.0,19562,1721,,38739.0
1986,FL,Florida,11675000,121013,1371,6152.0,,42822,70668,839651.0,259331.0,510496,69824,,1292034.0
1986,GA,Georgia,6104000,35869,686,2678.0,,13056,19449,297130.0,88695.0,182171,26264,,441829.0
1986,HI,Hawaii,1062000,2604,51,329.0,,1129,1095,57626.0,14218.0,39922,3486,,75594.0
1986,IA,Iowa,2851000,6703,51,356.0,,1197,5099,111633.0,27255.0,79864,4514,,150741.0
1986,ID,Idaho,1003000,2232,32,201.0,,214,1785,39964.0,10065.0,28081,1818,,54078.0
1986,IL,Illinois,11533000,93454,1023,4765.0,,37583,50083,548311.0,136306.0,339418,72587,,829177.0
1986,IN,Indiana,5504000,16937,329,1424.0,,4954,10230,195233.0,48802.0,128404,18027,,271531.0
1986,KS,Kansas,2461000,9076,108,810.0,,1958,6200,109607.0,29229.0,74029,6349,,154220.0
1986,KY,Kentucky,3728000,12467,248,860.0,,3076,8283,102810.0,30725.0,64882,7203,,154533.0
1986,LA,Louisiana,4501000,34128,575,1806.0,,10071,21676,239444.0,65751.0,153818,19875,,361574.0
1986,MA,Massachusetts,5832000,32476,208,1731.0,,11239,19298,242989.0,62455.0,127668,52866,,357426.0
1986,MD,Maryland,4463000,37177,401,1944.0,,13569,21263,212831.0,55593.0,132904,24334,,327265.0
1986,ME,Maine,1174000,1726,23,174.0,,328,1201,38909.0,9433.0,27548,1928,,51292.0
1986,MI,Michigan,9145000,73517,1032,6167.0,,27550,38768,520127.0,138040.0,308894,73193,,771484.0
1986,MN,Minnesota,4214000,11991,105,1338.0,,4299,6249,171832.0,42319.0,117371,12142,,232496.0
1986,MO,Missouri,5066000,29310,464,1480.0,,8624,18742,206463.0,57556.0,126674,22233,,312535.0
1986,MT,Montana,819000,1289,24,142.0,,160,963,35393.0,6491.0,27142,1760,,44160.0
1986,NC,North Carolina,6331000,30128,515,1673.0,,5551,22389,244121.0,77557.0,153378,13186,,374710.0
1986,ND,North Dakota,679000,348,7,79.0,,47,215,17343.0,2615.0,13914,814,,20528.0
1986,NE,Nebraska,1598000,4196,50,393.0,,817,2936,57418.0,11956.0,42784,2678,,76556.0
1986,NH,New Hampshire,1027000,1433,23,221.0,,242,947,32767.0,7754.0,22675,2338,,42924.0
1986,NJ,New Jersey,7620000,43623,399,2531.0,,20473,20220,355764.0,81595.0,215073,59096,,501601.0
1986,NM,New Mexico,1479000,10731,170,693.0,,1916,7952,87266.0,27283.0,54906,5077,,133402.0
1986,NV,Nevada,963000,6923,121,625.0,,2763,3414,53647.0,15446.0,33601,4600,,79551.0
1986,NY,New York,17772000,175210,1907,5415.0,,91360,76528,849827.0,217010.0,519570,113247,,1320482.0
1986,OH,Ohio,10752000,45260,595,4151.0,,15283,25231,423387.0,106212.0,276779,40396,,600685.0
1986,OK,Oklahoma,3305000,14423,269,1202.0,,3521,9431,184342.0,59054.0,103832,21456,,267519.0
1986,OR,Oregon,2698000,14830,178,1379.0,,5555,7718,176207.0,53062.0,112312,10833,,251995.0
1986,PA,Pennsylvania,11889000,42629,659,2984.0,,18085,20901,326149.0,87362.0,196657,42130,,477700.0
1986,RI,Rhode Island,975000,3271,34,209.0,,1157,1871,44528.0,12616.0,25041,6871,,62320.0
1986,SC,South Carolina,3378000,22789,291,1395.0,,3361,17742,150752.0,45276.0,96132,9344,,236850.0
1986,SD,South Dakota,708000,883,28,125.0,,115,615,18346.0,3919.0,13728,699,,23791.0
1986,TN,Tennessee,4803000,25919,501,2256.0,,9978,13184,191861.0,63649.0,102103,26109,,295114.0
1986,TX,Texas,16682000,109925,2258,8607.0,,40021,59039,1125897.0,341747.0,665029,119121,,1638866.0
1986,UT,Utah,1665000,4441,53,421.0,,976,2991,86774.0,15233.0,67825,3716,,109492.0
1986,VA,Virginia,5787000,17708,411,1533.0,,6118,9646,205658.0,47021.0,145935,12702,,280444.0
1986,VT,Vermont,541000,807,11,118.0,,120,558,20708.0,5135.0,14593,980,,27219.0
1986,WA,Washington,4463000,19505,223,2382.0,,6031,10869,287535.0,83078.0,190420,14037,,401210.0
1986,WI,Wisconsin,4785000,12339,149,961.0,,3483,7746,183692.0,37464.0,134083,12145,,241390.0
1986,WV,West Virginia,1919000,3156,114,362.0,,787,1893,41301.0,11999.0,26055,3247,,58463.0
1986,WY,Wyoming,507000,1486,27,111.0,,114,1234,20605.0,4144.0,15606,855,,27496.0
1987,,,242288918,1483999,20096,91111.0,,517704,855088,12024709.0,3236184.0,7499851,1288674,,17620076.0
1987,AK,Alaska,525000,2391,53,341.0,,384,1613,25841.0,5093.0,18195,2553,,34991.0
1987,AL,Alabama,4083000,22833,380,1137.0,,4581,16735,158918.0,48927.0,99260,10731,,247793.0
1987,AR,Arkansas,2388000,9839,182,779.0,,1890,6988,91537.0,25743.0,60862,4932,,134289.0
1987,AZ,Arizona,3386000,20742,253,1396.0,,4687,14406,222663.0,55059.0,153296,14308,,313123.0
1987,CA,California,27663000,253943,2924,12109.0,,83341,155569,1545928.0,419969.0,896335,229624,,2378333.0
1987,CO,Colorado,3296000,15409,191,1344.0,,3916,9958,197225.0,50580.0,132266,14379,,273363.0
1987,CT,Connecticut,3211000,13455,156,800.0,,5720,6779,146958.0,39120.0,90852,16986,,206468.0
1987,DC,District of Columbia,622000,10016,225,245.0,,4462,5084,42553.0,11244.0,25012,6297,,69122.0
1987,DE,Delaware,644000,2774,33,441.0,,789,1511,29032.0,6572.0,20453,2007,,39922.0
1987,FL,Florida,12023000,123168,1371,6032.0,,42869,72896,899167.0,271346.0,546466,81355,,1367948.0
1987,GA,Georgia,6222000,35868,735,2681.0,,13014,19438,324511.0,96572.0,197302,30637,,477124.0
1987,HI,Hawaii,1083000,2851,52,393.0,,1061,1345,60157.0,12515.0,43678,3964,,76920.0
1987,IA,Iowa,2834000,6553,59,337.0,,1025,5132,110781.0,26010.0,80489,4282,,148535.0
1987,ID,Idaho,998000,2138,31,175.0,,242,1690,39342.0,9748.0,27923,1671,,52949.0
1987,IL,Illinois,11582000,92216,967,4443.0,,36406,50400,535126.0,130147.0,342492,62487,,808856.0
1987,IN,Indiana,5531000,18169,307,1609.0,,4901,11352,209695.0,52363.0,137722,19610,,291886.0
1987,KS,Kansas,2476000,8932,110,808.0,,2032,5982,112488.0,28177.0,78043,6268,,155689.0
1987,KY,Kentucky,3727000,12589,280,781.0,,3361,8167,109284.0,31571.0,70532,7181,,161891.0
1987,LA,Louisiana,4461000,30916,496,1600.0,,7987,20833,231090.0,64441.0,148247,18402,,347776.0
1987,MA,Massachusetts,5855000,33060,173,1868.0,,10379,20640,244105.0,62056.0,127939,54110,,360034.0
1987,MD,Maryland,4535000,34820,436,1795.0,,13164,19425,213589.0,52718.0,134485,26386,,320988.0
1987,ME,Maine,1187000,1806,30,186.0,,304,1286,40122.0,9148.0,28916,2058,,52392.0
1987,MI,Michigan,9200000,71772,1124,6184.0,,25442,39022,522254.0,133602.0,319470,69182,,767774.0
1987,MN,Minnesota,4246000,12118,112,1439.0,,4354,6213,183868.0,45384.0,125686,12798,,247695.0
1987,MO,Missouri,5103000,27792,423,1473.0,,8376,17520,212430.0,56711.0,133964,21755,,314876.0
1987,MT,Montana,809000,1223,33,160.0,,196,834,35986.0,6521.0,27541,1924,,44597.0
1987,NC,North Carolina,6413000,31039,519,1863.0,,6023,22634,267157.0,86964.0,165841,14352,,408313.0
1987,ND,North Dakota,672000,382,10,63.0,,51,258,18656.0,3060.0,14768,828,,22366.0
1987,NE,Nebraska,1594000,4004,55,345.0,,751,2853,61853.0,13516.0,45692,2645,,82281.0
1987,NH,New Hampshire,1057000,1581,32,281.0,,280,988,34058.0,7344.0,24426,2288,,44003.0
1987,NJ,New Jersey,7672000,41507,351,2559.0,,17862,20735,362155.0,77392.0,219906,64857,,502140.0
1987,NM,New Mexico,1500000,9427,152,646.0,,1625,7004,88775.0,26815.0,56777,5183,,132173.0
1987,NV,Nevada,1007000,7006,85,622.0,,2744,3555,57154.0,16408.0,35157,5589,,84208.0
1987,NY,New York,17825000,179691,2016,5537.0,,89721,82417,881330.0,216826.0,539175,125329,,1362280.0
1987,OH,Ohio,10784000,45436,630,4305.0,,16511,23990,447964.0,114580.0,292093,41291,,632600.0
1987,OK,Oklahoma,3272000,13664,244,1173.0,,3583,8664,183495.0,58333.0,105369,19793,,264400.0
1987,OR,Oregon,2724000,14697,153,1247.0,,5338,7959,175138.0,48562.0,113907,12669,,246509.0
1987,PA,Pennsylvania,11936000,44087,642,3130.0,,17241,23074,333476.0,86177.0,205619,41680,,487456.0
1987,RI,Rhode Island,986000,3547,35,241.0,,1062,2209,48568.0,14208.0,26635,7725,,68567.0
1987,SC,South Carolina,3425000,22773,318,1497.0,,3463,17495,154021.0,46511.0,97892,9618,,241118.0
1987,SD,South Dakota,709000,849,13,146.0,,87,603,18138.0,3787.0,13673,678,,23390.0
1987,TN,Tennessee,4855000,25900,444,2133.0,,9409,13914,200616.0,65632.0,107459,27525,,306506.0
1987,TX,Texas,16789000,105961,1959,8068.0,,38053,57881,1190558.0,355597.0,711594,123367,,1711956.0
1987,UT,Utah,1680000,3861,55,365.0,,887,2554,90532.0,15975.0,71038,3519,,112977.0
1987,VA,Virginia,5904000,17414,437,1537.0,,6244,9196,216354.0,47642.0,153690,15022,,291043.0
1987,VT,Vermont,548000,748,15,123.0,,92,518,22658.0,6085.0,15485,1088,,30024.0
1987,WA,Washington,4538000,19945,256,2370.0,,6417,10902,298491.0,86428.0,194131,17932,,416022.0
1987,WI,Wisconsin,4807000,12014,168,954.0,,3192,7700,188411.0,40502.0,136058,11851,,248795.0
1987,WV,West Virginia,1897000,2605,92,429.0,,591,1493,38953.0,11450.0,24436,3067,,54593.0
1987,WY,Wyoming,490000,1387,10,154.0,,98,1125,18366.0,3516.0,14171,679,,24404.0
1988,,,244498982,1566221,20675,92486.0,,542968,910092,12356865.0,3218077.0,7705872,1432916,,18071930.0
1988,AK,Alaska,513000,2682,29,296.0,,374,1983,22566.0,4321.0,15911,2334,,31581.0
1988,AL,Alabama,4127000,23052,408,1228.0,,4860,16556,165209.0,50920.0,103282,11007,,256145.0
1988,AR,Arkansas,2422000,10237,211,780.0,,2037,7209,91962.0,26443.0,60363,5156,,136062.0
1988,AZ,Arizona,3466000,21147,294,1345.0,,4750,14758,237808.0,54773.0,167121,15914,,328780.0
1988,CA,California,28168000,261912,2936,11780.0,,86141,161055,1607180.0,407631.0,933636,265913,,2440714.0
1988,CO,Colorado,3290000,15548,187,1269.0,,3250,10842,187719.0,45503.0,128331,13885,,259799.0
1988,CT,Connecticut,3241000,14759,174,849.0,,6080,7656,150455.0,39477.0,91079,19899,,212521.0
1988,DC,District of Columbia,620000,11914,369,165.0,,5690,5690,49557.0,12300.0,28624,8633,,79830.0
1988,DE,Delaware,660000,2981,34,491.0,,784,1672,28693.0,6868.0,19824,2001,,40248.0
1988,FL,Florida,12377000,138343,1416,6154.0,,49916,80857,967869.0,283960.0,589215,94694,,1472445.0
1988,GA,Georgia,6401000,42589,748,2970.0,,15593,23278,362376.0,103106.0,223768,35502,,532097.0
1988,HI,Hawaii,1093000,2810,44,355.0,,919,1492,62650.0,13726.0,44946,3978,,80722.0
1988,IA,Iowa,2834000,7279,47,446.0,,1132,5654,108254.0,24211.0,79447,4596,,145445.0
1988,ID,Idaho,999000,2345,36,179.0,,202,1928,37345.0,8691.0,26893,1761,,50345.0
1988,IL,Illinois,11544000,93557,991,4449.0,,36097,52020,555316.0,130292.0,355148,69876,,832176.0
1988,IN,Indiana,5575000,21187,358,1731.0,,4963,14135,210177.0,52137.0,138335,19705,,297994.0
1988,KS,Kansas,2487000,9083,85,779.0,,2136,6083,112280.0,29321.0,76927,6032,,156852.0
1988,KY,Kentucky,3721000,12284,229,835.0,,2764,8456,104362.0,30747.0,66711,6904,,156078.0
1988,LA,Louisiana,4420000,31711,512,1702.0,,9238,20259,222913.0,63843.0,139141,19929,,339238.0
1988,MA,Massachusetts,5871000,36376,208,1876.0,,10352,23940,256639.0,62307.0,141933,52399,,379470.0
1988,MD,Maryland,4644000,37466,449,1721.0,,13994,21302,227457.0,54735.0,141509,31213,,341409.0
1988,ME,Maine,1206000,1898,37,224.0,,311,1326,41249.0,9852.0,28928,2469,,54362.0
1988,MI,Michigan,9300000,68980,1009,6462.0,,22424,39085,496867.0,122254.0,305693,68920,,728195.0
1988,MN,Minnesota,4306000,12490,124,1337.0,,4079,6950,173302.0,39167.0,119526,14609,,232033.0
1988,MO,Missouri,5139000,28393,413,1505.0,,8638,17837,220578.0,58605.0,139648,22325,,325826.0
1988,MT,Montana,804000,989,21,135.0,,182,651,33318.0,5657.0,25921,1740,,40636.0
1988,NC,North Carolina,6526000,32753,510,1833.0,,7085,23325,284557.0,90791.0,177426,16340,,431936.0
1988,ND,North Dakota,663000,392,12,74.0,,54,252,17695.0,2902.0,14007,786,,21253.0
1988,NE,Nebraska,1601000,4374,58,385.0,,898,3033,61908.0,12251.0,46634,3023,,81624.0
1988,NH,New Hampshire,1097000,1622,25,276.0,,231,1090,34951.0,7489.0,24964,2498,,45177.0
1988,NJ,New Jersey,7720000,44993,411,2600.0,,18927,23055,363807.0,75675.0,219086,69046,,507941.0
1988,NM,New Mexico,1510000,9938,173,580.0,,1557,7628,89817.0,27737.0,56192,5888,,135293.0
